CLINIC,YEAR,TOTAL,CipR_Sum,CipR_Sum_prevalence
CLINIC_095,2019,10000,3286,0.3286197964677655
CLINIC_095,2020,10000,3486,0.34863831488390873
CLINIC_095,2021,10000,3689,0.3689584553898648
CLINIC_095,2022,10000,3895,0.3895847625719602
CLINIC_096,2000,10000,0,0.0
CLINIC_096,2001,10000,110,0.011052873705736488
CLINIC_096,2002,10000,222,0.022227913428628066
CLINIC_096,2003,10000,335,0.03352646945423321
CLINIC_096,2004,10000,449,0.04494990699264645
CLINIC_096,2005,10000,564,0.0564996063434573
CLINIC_096,2006,10000,681,0.06817696306253196
CLINIC_096,2007,10000,799,0.0799833881306391
CLINIC_096,2008,10000,919,0.09192030812394059
CLINIC_096,2009,10000,1039,0.10398916538636338
CLINIC_096,2010,10000,1161,0.11619141820388035
CLINIC_096,2011,10000,1285,0.12852854098071465
CLINIC_096,2012,10000,1410,0.14100202441749365
CLINIC_096,2013,10000,1536,0.1536133756913698
CLINIC_096,2014,10000,1663,0.16636411863813483
CLINIC_096,2015,10000,1792,0.17925579393634483
CLINIC_096,2016,10000,1922,0.19228995929348125
CLINIC_096,2017,10000,2054,0.2054681896341699
CLINIC_096,2018,10000,2187,0.218792077290479
CLINIC_096,2019,10000,2322,0.232263232194323
CLINIC_096,2020,10000,2458,0.24588328207198962
CLINIC_096,2021,10000,2596,0.25965387264081974
CLINIC_096,2022,10000,2735,0.27357666780806067
CLINIC_097,2000,10000,0,0.0
CLINIC_097,2001,10000,63,0.00630267713514665
CLINIC_097,2002,10000,126,0.012645078009362987
CLINIC_097,2003,10000,190,0.01902745298855124
CLINIC_097,2004,10000,254,0.025450054016588952
CLINIC_097,2005,10000,319,0.03191313462527412
CLINIC_097,2006,10000,384,0.03841694994433409
CLINIC_097,2007,10000,449,0.044961756711496825
CLINIC_097,2008,10000,515,0.05154781328262503
CLINIC_097,2009,10000,581,0.05817537964191488
CLINIC_097,2010,10000,648,0.06484471741215891
CLINIC_097,2011,10000,715,0.07155608986507422
CLINIC_097,2012,10000,783,0.0783097619316937
CLINIC_097,2013,10000,851,0.08510600021282588
CLINIC_097,2014,10000,919,0.09194507298957766
CLINIC_097,2015,10000,988,0.09882725023394512
CLINIC_097,2016,10000,1057,0.10575280361947037
CLINIC_097,2017,10000,1127,0.11272200653196718
CLINIC_097,2018,10000,1197,0.11973513408031056
CLINIC_097,2019,10000,1267,0.12679246310729875
CLINIC_097,2020,10000,1338,0.1338942722005807
CLINIC_097,2021,10000,1410,0.14104084170365283
CLINIC_097,2022,10000,1482,0.14823245372692684
CLINIC_098,2000,10000,0,0.0
CLINIC_098,2001,10000,44,0.004483246879919189
CLINIC_098,2002,10000,89,0.008986593262424458
CLINIC_098,2003,10000,135,0.013510129258548442
CLINIC_098,2004,10000,180,0.018053945383313286
CLINIC_098,2005,10000,226,0.022618132557542525
CLINIC_098,2006,10000,272,0.027202782109679635
CLINIC_098,2007,10000,318,0.03180798577761723
CLINIC_098,2008,10000,364,0.03643383571053027
CLINIC_098,2009,10000,410,0.04108042447072213
CLINIC_098,2010,10000,457,0.045747845035475354
CLINIC_098,2011,10000,504,0.05043619079891282
CLINIC_098,2012,10000,551,0.055145555573866245
CLINIC_098,2013,10000,598,0.05987603359375315
CLINIC_098,2014,10000,646,0.06462771951446356
CLINIC_098,2015,10000,694,0.06940070841625201
CLINIC_098,2016,10000,741,0.07419509580564254
CLINIC_098,2017,10000,790,0.07901097761733755
CLINIC_098,2018,10000,838,0.08384845021613896
CLINIC_098,2019,10000,887,0.08870761039887576
CLINIC_098,2020,10000,935,0.0935885553963407
CLINIC_098,2021,10000,984,0.09849138287523651
CLINIC_098,2022,10000,1034,0.1034161909401301
CLINIC_099,2000,10000,0,0.0
CLINIC_099,2001,10000,26,0.0026225779672486293
CLINIC_099,2002,10000,52,0.005252033849691529
CLINIC_099,2003,10000,78,0.007888385685197452
CLINIC_099,2004,10000,105,0.010531651558941313
CLINIC_099,2005,10000,131,0.013181849603526974
CLINIC_099,2006,10000,158,0.01583899799911337
CLINIC_099,2007,10000,185,0.018503114973537738
CLINIC_099,2008,10000,211,0.021174218802441303
CLINIC_099,2009,10000,238,0.023852327809394946
CLINIC_099,2010,10000,265,0.026537460366024
CLINIC_099,2011,10000,292,0.02922963489213526
CLINIC_099,2012,10000,319,0.031928869855842645
CLINIC_099,2013,10000,346,0.034635183773694234
CLINIC_099,2014,10000,373,0.03734859521079947
CLINIC_099,2015,10000,400,0.040069122780955535
CLINIC_099,2016,10000,427,0.04279678514677632
CLINIC_099,2017,10000,455,0.0455316010198199
CLINIC_099,2018,10000,482,0.04827358916071667
CLINIC_099,2019,10000,510,0.05102276837929809
CLINIC_099,2020,10000,537,0.053779157534726396
CLINIC_099,2021,10000,565,0.0565427755356227
CLINIC_099,2022,10000,593,0.05931364134019801
